X,Y,Interpolated
-54.7033,-60.8816,-61.7350193022933
-54.6233,-60.8816,-102.87609480044254
-54.5433,-60.8816,-114.78827781335893
-54.4633,-60.8816,-45.912319070104935
-54.3833,-60.8816,24.239927681355923
-54.3033,-60.8816,63.52437982105541
-54.2233,-60.8816,68.37190247453142
-54.1433,-60.8816,48.21066049203216
-54.0633,-60.8816,21.78264377088906
-53.9833,-60.8816,20.05376248278916
-53.9033,-60.8816,67.7068436582877
-53.8233,-60.8816,129.0064049075364
-53.7433,-60.8816,183.1559850295094
-53.6633,-60.8816,223.2392175379797
-53.5833,-60.8816,248.74665390760293
-53.5033,-60.8816,260.98597788926173
-57.7433,-60.8016,-13.625668757813948
-57.6633,-60.8016,-10.537078513403582
-57.5833,-60.8016,-4.991755643317928
-57.5033,-60.8016,1.6183064108836753
-57.4233,-60.8016,6.645745029316933
-57.3433,-60.8016,9.236424114539014
-57.2633,-60.8016,8.668313515934914
-57.1833,-60.8016,5.049499279189093
-57.1033,-60.8016,0.5103320462698214
-57.0233,-60.8016,-2.521611011919013
-56.9433,-60.8016,-16.289714590572146
-56.8633,-60.8016,-32.524383349176624
-56.7833,-60.8016,-44.356731209266776
-56.7033,-60.8016,-50.423620107986146
-56.6233,-60.8016,-45.57558842712458
-56.5433,-60.8016,-19.023764303683123
-56.4633,-60.8016,47.533539369943384
-56.3833,-60.8016,156.51600584455085
-56.3033,-60.8016,285.92847602935694
-56.2233,-60.8016,417.16887555044127
-56.1433,-60.8016,528.8128855172193
-56.0633,-60.8016,590.8727188645574
-55.9833,-60.8016,561.5467708183361
-55.9033,-60.8016,419.6260609289402
-55.8233,-60.8016,259.1854384385236
-55.7433,-60.8016,142.71835205705742
-55.6633,-60.8016,72.33537557397425
-55.5833,-60.8016,33.40543217115989
-55.5033,-60.8016,11.526102303883414
-55.4233,-60.8016,-3.0685385829302723
-55.3433,-60.8016,-12.86414694208395
-55.2633,-60.8016,-17.196827083380327
-55.1833,-60.8016,-14.984175326736795
-55.1033,-60.8016,-7.292386075214367
-55.0233,-60.8016,0.6256194053174072
-54.9433,-60.8016,0.1903710357104933
-54.8633,-60.8016,-11.262177505299647
-54.7833,-60.8016,-30.934691117688516
-54.7033,-60.8016,-52.43185466070203
-54.6233,-60.8016,-63.24717656133802
-54.5433,-60.8016,-45.84597973897504
-54.4633,-60.8016,0.46313065496210426
-54.3833,-60.8016,38.286752837567015
-54.3033,-60.8016,61.9265770205327
-54.2233,-60.8016,66.23417517865809
-54.1433,-60.8016,52.21065928291955
-54.0633,-60.8016,29.45171707183244
-53.9833,-60.8016,24.223118950671868
-53.9033,-60.8016,69.04895488882552
-53.8233,-60.8016,123.34188800389799
-53.7433,-60.8016,170.67414936290615
-53.6633,-60.8016,205.922084643323
-53.5833,-60.8016,228.60802551701875
-53.5033,-60.8016,239.59591286414474
-57.7433,-60.7216,-7.258605196304328
-57.6633,-60.7216,-4.799717615002429
-57.5833,-60.7216,-0.3968287948572498
-57.5033,-60.7216,4.806000144572924
-57.4233,-60.7216,8.538383064746869
-57.3433,-60.7216,11.216413575494574
-57.2633,-60.7216,13.569071350681416
-57.1833,-60.7216,16.854567406059996
-57.1033,-60.7216,22.840659113444616
-57.0233,-60.7216,29.829124875122563
-56.9433,-60.7216,15.096914001886635
-56.8633,-60.7216,-8.197880779431964
-56.7833,-60.7216,-25.440799775513135
-56.7033,-60.7216,-33.559751836820745
-56.6233,-60.7216,-29.59816979419043
-56.5433,-60.7216,-7.270118339119516
-56.4633,-60.7216,48.85910105286211
-56.3833,-60.7216,140.09195092297048
-56.3033,-60.7216,243.9415825056819
-56.2233,-60.7216,345.45988317030157
-56.1433,-60.7216,429.35063321300163
-56.0633,-60.7216,477.4228841901243
-55.9833,-60.7216,462.5552092897602
-55.9033,-60.7216,358.6507177570587
-55.8233,-60.7216,243.16826828184128
-55.7433,-60.7216,152.68739199404223
-55.6633,-60.7216,93.67627195925887
-55.5833,-60.7216,59.1941113221769
-55.5033,-60.7216,39.210199639519274
-55.4233,-60.7216,24.996064717378125
-55.3433,-60.7216,14.976174374161438
-55.2633,-60.7216,9.434662852712776
-55.1833,-60.7216,8.518338141570974
-55.1033,-60.7216,10.699173191488663
-55.0233,-60.7216,12.079818495176522
-54.9433,-60.7216,7.852138048123893
-54.8633,-60.7216,-2.000435462519871
-54.7833,-60.7216,-13.068285166654276
-54.7033,-60.7216,-17.86877544655594
-54.6233,-60.7216,-6.5249072687576035
-54.5433,-60.7216,27.63511737353289
-54.4633,-60.7216,64.94936535027222
-54.3833,-60.7216,83.91289705083737
-54.3033,-60.7216,99.8159041208208
-54.2233,-60.7216,109.68986266004228
-54.1433,-60.7216,109.48892870302339
-54.0633,-60.7216,98.70943651252303
-53.9833,-60.7216,92.21850574094464
-53.9033,-60.7216,124.09555266315422
-53.8233,-60.7216,159.09725877308452
-53.7433,-60.7216,188.73284815074067
-53.6633,-60.7216,210.95692379058943
-53.5833,-60.7216,225.5311228465809
-53.5033,-60.7216,232.7048315696047
-57.7433,-60.6416,-2.709761540637328
-57.6633,-60.6416,-0.7667997582990506
-57.5833,-60.6416,2.6794112612690677
-57.5033,-60.6416,6.702756723178099
-57.4233,-60.6416,10.032496206567382
-57.3433,-60.6416,13.02454978226103
-57.2633,-60.6416,16.40337069019173
-57.1833,-60.6416,20.81750919081471
-57.1033,-60.6416,26.08182168213138
-57.0233,-60.6416,28.7563559110887
-56.9433,-60.6416,19.547423344792733
-56.8633,-60.6416,4.061797297345016
-56.7833,-60.6416,-8.222280777430871
-56.7033,-60.6416,-12.293246046063162
-56.6233,-60.6416,-4.69572996561013
-56.5433,-60.6416,18.34922175297208
-56.4633,-60.6416,61.497269544581535
-56.3833,-60.6416,123.2173744942892
-56.3033,-60.6416,191.6196093819196
-56.2233,-60.6416,254.36838142031613
-56.1433,-60.6416,299.12496782230295
-56.0633,-60.6416,314.70406320671344
-55.9833,-60.6416,293.40998924376
-55.9033,-60.6416,239.73376984172648
-55.8233,-60.6416,178.5465133564578
-55.7433,-60.6416,127.4336828416438
-55.6633,-60.6416,92.56189446174359
-55.5833,-60.6416,71.89214229686483
-55.5033,-60.6416,59.24202947883206
-55.4233,-60.6416,47.80079916644291
-55.3433,-60.6416,37.974183138103854
-55.2633,-60.6416,31.229487035341975
-55.1833,-60.6416,28.071426013191875
-55.1033,-60.6416,27.392252898299407
-55.0233,-60.6416,26.284041588829393
-54.9433,-60.6416,21.190317701760815
-54.8633,-60.6416,13.92879312724149
-54.7833,-60.6416,9.516969418348928
-54.7033,-60.6416,13.930743181032954
-54.6233,-60.6416,32.32819549963907
-54.5433,-60.6416,64.26328208755285
-54.4633,-60.6416,96.53935960178174
-54.3833,-60.6416,120.29893483220376
-54.3033,-60.6416,144.81227911711613
-54.2233,-60.6416,172.19019517614547
-54.1433,-60.6416,199.18753331337763
-54.0633,-60.6416,217.85102694523192
-53.9833,-60.6416,219.11319180563905
-53.9033,-60.6416,219.5184784608891
-53.8233,-60.6416,221.45522504742726
-53.7433,-60.6416,225.1155883236008
-53.6633,-60.6416,229.43310922407915
-53.5833,-60.6416,233.11073284781452
-53.5033,-60.6416,235.18829316895076
-57.7433,-60.5616,-0.034478225592416326
-57.6633,-60.5616,1.5018175720252143
-57.5833,-60.5616,4.254265229268538
-57.5033,-60.5616,7.5433526527860035
-57.4233,-60.5616,10.33671305491629
-57.3433,-60.5616,12.987897935133812
-57.2633,-60.5616,15.754119203004453
-57.1833,-60.5616,18.461825846657092
-57.1033,-60.5616,20.12271841599146
-57.0233,-60.5616,18.84175463006819
-56.9433,-60.5616,14.625054584991874
-56.8633,-60.5616,8.211798676509401
-56.7833,-60.5616,3.7613379110028
-56.7033,-60.5616,5.860333826591294
-56.6233,-60.5616,17.93142676432006
-56.5433,-60.5616,41.083976226310156
-56.4633,-60.5616,70.62771966347822
-56.3833,-60.5616,103.89996112251185
-56.3033,-60.5616,137.8485162927282
-56.2233,-60.5616,163.2445703348972
-56.1433,-60.5616,169.87092922347134
-56.0633,-60.5616,152.04257169802366
-55.9833,-60.5616,119.30136874484035
-55.9033,-60.5616,108.093573734225
-55.8233,-60.5616,96.51868796727861
-55.7433,-60.5616,84.73300811009595
-55.6633,-60.5616,76.77856442936384
-55.5833,-60.5616,73.55188751493998
-55.5033,-60.5616,71.66735378351471
-55.4233,-60.5616,63.478131545762224
-55.3433,-60.5616,53.92527651543993
-55.2633,-60.5616,46.283468891447384
-55.1833,-60.5616,41.74208654971909
-55.1033,-60.5616,39.95397223451149
-55.0233,-60.5616,38.82872722952477
-54.9433,-60.5616,33.46657833033278
-54.8633,-60.5616,27.594710037337776
-54.7833,-60.5616,26.47398074415286
-54.7033,-60.5616,34.09162785270288
-54.6233,-60.5616,52.69722722351769
-54.5433,-60.5616,80.48329684139772
-54.4633,-60.5616,109.93436108386256
-54.3833,-60.5616,138.81733014276162
-54.3033,-60.5616,174.42183266518254
-54.2233,-60.5616,221.15540370287368
-54.1433,-60.5616,277.9486053049058
-54.0633,-60.5616,331.28258484580647
-53.9833,-60.5616,337.41102606310113
-53.9033,-60.5616,307.88447698567074
-53.8233,-60.5616,279.1458006787324
-53.7433,-60.5616,259.4421580648738
-53.6633,-60.5616,247.91481364175482
-53.5833,-60.5616,241.97742370723725
-53.5033,-60.5616,239.54487615175586
-57.7433,-60.4816,0.9384264537848791
-57.6633,-60.4816,2.1125065969855066
-57.5833,-60.4816,4.27595977453871
-57.5033,-60.4816,6.999845345420896
-57.4233,-60.4816,9.248654167666473
-57.3433,-60.4816,11.393981809119047
-57.2633,-60.4816,13.294441824918776
-57.1833,-60.4816,14.365332385360764
-57.1033,-60.4816,13.605092573110978
-57.0233,-60.4816,10.465509250664484
-56.9433,-60.4816,9.619017686794571
-56.8633,-60.4816,9.19883967885287
-56.7833,-60.4816,10.192241732282088
-56.7033,-60.4816,16.076602679530293
-56.6233,-60.4816,29.77767223548407
-56.5433,-60.4816,51.267787538267854
-56.4633,-60.4816,69.14397745809006
-56.3833,-60.4816,80.8716899053137
-56.3033,-60.4816,90.18197350324319
-56.2233,-60.4816,90.02142454779442
-56.1433,-60.4816,72.03022235235997
-56.0633,-60.4816,32.69967298341332
-55.9833,-60.4816,-11.586624077988093
-55.9033,-60.4816,8.886973028579487
-55.8233,-60.4816,29.9259065572538
-55.7433,-60.4816,44.783698856874985
-55.6633,-60.4816,56.466119212250796
-55.5833,-60.4816,67.05017255211543
-55.5033,-60.4816,74.85441625592992
-55.4233,-60.4816,69.58260687220182
-55.3433,-60.4816,60.90837487720813
-55.2633,-60.4816,53.01824834685213
-55.1833,-60.4816,47.41953488747659
-55.1033,-60.4816,44.5070425719834
-55.0233,-60.4816,43.37228459706078
-54.9433,-60.4816,38.16157183448299
-54.8633,-60.4816,33.45609459053051
-54.7833,-60.4816,33.72185816756238
-54.7033,-60.4816,41.123959985082514
-54.6233,-60.4816,56.6007219251183
-54.5433,-60.4816,79.05676760502128
-54.4633,-60.4816,104.04857013120359
-54.3833,-60.4816,132.73800468960755
-54.3033,-60.4816,172.02885160851295
-54.2233,-60.4816,226.39671777996747
-54.1433,-60.4816,297.15144307308975
-54.0633,-60.4816,372.70083803937814
-53.9833,-60.4816,384.2908532478187
-53.9033,-60.4816,341.830482572296
-53.8233,-60.4816,301.4183940584637
-53.7433,-60.4816,272.4428417787769
-53.6633,-60.4816,254.00673450020793
-53.5833,-60.4816,243.50134115175445
-53.5033,-60.4816,238.80314276743684
-57.7433,-60.4016,0.6028966342088296
-57.6633,-60.4016,1.386767403205992
-57.5833,-60.4016,2.862167769100359
-57.5033,-60.4016,4.839073726831445
-57.4233,-60.4016,6.972402499804574
-57.3433,-60.4016,9.05508042164146
-57.2633,-60.4016,10.76064278494703
-57.1833,-60.4016,11.632417616132113
-57.1033,-60.4016,11.247936133367563
-57.0233,-60.4016,9.882647570129421
-56.9433,-60.4016,9.604552539167738
-56.8633,-60.4016,10.096420453180022
-56.7833,-60.4016,11.954888800707124
-56.7033,-60.4016,16.86280483761228
-56.6233,-60.4016,25.993500043879468
-56.5433,-60.4016,38.23236272161945
-56.4633,-60.4016,48.062558873018894
-56.3833,-60.4016,52.99356259935061
-56.3033,-60.4016,52.98494127311255
-56.2233,-60.4016,44.51516477685985
-56.1433,-60.4016,24.27742511555364
-56.0633,-60.4016,-5.789369378221983
-55.9833,-60.4016,-30.84987423084717
-55.9033,-60.4016,-20.791980921820468
-55.8233,-60.4016,-0.1899687706277499
-55.7433,-60.4016,20.404688720383398
-55.6633,-60.4016,38.710132361263746
-55.5833,-60.4016,54.01659240699103
-55.5033,-60.4016,63.95170177557272
-55.4233,-60.4016,63.90630359316898
-55.3433,-60.4016,58.603183577200085
-55.2633,-60.4016,51.74007156359178
-55.1833,-60.4016,45.123440392964234
-55.1033,-60.4016,39.53534656599739
-55.0233,-60.4016,35.27490408475413
-54.9433,-60.4016,32.00748908726167
-54.8633,-60.4016,30.433601518996053
-54.7833,-60.4016,31.879953997866025
-54.7033,-60.4016,37.29806953991223
-54.6233,-60.4016,47.04572113189675
-54.5433,-60.4016,60.71108145496962
-54.4633,-60.4016,77.76320359287412
-54.3833,-60.4016,101.38250868837078
-54.3033,-60.4016,133.94465725012446
-54.2233,-60.4016,176.5321947710023
-54.1433,-60.4016,228.23561992477917
-54.0633,-60.4016,280.39940343266164
-53.9833,-60.4016,305.33153202612954
-53.9033,-60.4016,295.2333988832516
-53.8233,-60.4016,274.9143909764361
-53.7433,-60.4016,256.04423267550317
-53.6633,-60.4016,242.07989761309767
-53.5833,-60.4016,233.2898354239279
-53.5033,-60.4016,229.11479904601038
-57.7433,-60.3216,-0.4139229493286261
-57.6633,-60.3216,0.013309156168131395
-57.5833,-60.3216,0.8549643773541383
-57.5033,-60.3216,2.1965915477484326
-57.4233,-60.3216,4.398505030603855
-57.3433,-60.3216,6.713328386636931
-57.2633,-60.3216,8.717230260631554
-57.1833,-60.3216,10.162388744007162
-57.1033,-60.3216,10.959822912996668
-57.0233,-60.3216,11.242249722062141
-56.9433,-60.3216,10.957658694638718
-56.8633,-60.3216,10.545224297467607
-56.7833,-60.3216,10.856115944551542
-56.7033,-60.3216,12.463539358343114
-56.6233,-60.3216,15.460653713639967
-56.5433,-60.3216,19.387716429253995
-56.4633,-60.3216,24.33800972609161
-56.3833,-60.3216,28.342855516632355
-56.3033,-60.3216,28.064809883137823
-56.2233,-60.3216,21.890767340036057
-56.1433,-60.3216,10.029696470022564
-56.0633,-60.3216,-4.314959011368271
-55.9833,-60.3216,-15.62409633806193
-55.9033,-60.3216,-15.80709078364827
-55.8233,-60.3216,-5.296059352342814
-55.7433,-60.3216,10.1634140895503
-55.6633,-60.3216,26.541239213444268
-55.5833,-60.3216,41.114019603663316
-55.5033,-60.3216,51.0914823548092
-55.4233,-60.3216,53.765156800729166
-55.3433,-60.3216,51.32760833852342
-55.2633,-60.3216,46.01183522258739
-55.1833,-60.3216,39.05625340854909
-55.1033,-60.3216,31.172049074974893
-55.0233,-60.3216,23.942927967119626
-54.9433,-60.3216,22.677560093952053
-54.8633,-60.3216,23.86874583827468
-54.7833,-60.3216,25.797353857905907
-54.7033,-60.3216,28.412179213928756
-54.6233,-60.3216,31.73936439604067
-54.5433,-60.3216,35.78702025691853
-54.4633,-60.3216,42.054120065264705
-54.3833,-60.3216,56.739122579066475
-54.3033,-60.3216,76.47731241893355
-54.2233,-60.3216,98.14753843364083
-54.1433,-60.3216,120.51804575306987
-54.0633,-60.3216,146.5951338233645
-53.9833,-60.3216,187.78499581766542
-53.9033,-60.3216,211.49672005626303
-53.8233,-60.3216,219.22955223334702
-53.7433,-60.3216,218.73392860541693
-53.6633,-60.3216,215.53154399233586
-53.5833,-60.3216,212.46167153539213
-53.5033,-60.3216,210.72615939062092
-57.7433,-60.2416,-1.4548307780395797
-57.6633,-60.2416,-1.2616157902334315
-57.5833,-60.2416,-0.86988410940519
-57.5033,-60.2416,-0.09461048581794707
-57.4233,-60.2416,2.293036768838211
-57.3433,-60.2416,4.818794958361681
-57.2633,-60.2416,7.111350574453092
-57.1833,-60.2416,9.082035090581655
-57.1033,-60.2416,10.770595010031451
-57.0233,-60.2416,12.123895089644941
-56.9433,-60.2416,11.72652635099181
-56.8633,-60.2416,10.332690038313158
-56.7833,-60.2416,9.036877470084422
-56.7033,-60.2416,7.829325197073273
-56.6233,-60.2416,6.25435169974675
-56.5433,-60.2416,4.21846688801573
-56.4633,-60.2416,6.648197607697633
-56.3833,-60.2416,11.997688047667781
-56.3033,-60.2416,14.063927704326156
-56.2233,-60.2416,12.570860878267958
-56.1433,-60.2416,9.333704918056924
-56.0633,-60.2416,7.127598974010468
-55.9833,-60.2416,3.9270193456041285
-55.9033,-60.2416,-3.058940344654733
-55.8233,-60.2416,-1.412872126798801
-55.7433,-60.2416,7.005678922012455
-55.6633,-60.2416,18.570703725427453
-55.5833,-60.2416,30.20326240831258
-55.5033,-60.2416,39.2586023722587
-55.4233,-60.2416,42.956884194380066
-55.3433,-60.2416,42.8663208385187
-55.2633,-60.2416,39.85443536849286
-55.1833,-60.2416,34.33232798057257
-55.1033,-60.2416,26.49743894045414
-55.0233,-60.2416,17.806201703834883
-54.9433,-60.2416,17.972462481077837
-54.8633,-60.2416,20.09518852172731
-54.7833,-60.2416,21.124172287473492
-54.7033,-60.2416,20.716372901374108
-54.6233,-60.2416,18.654522333816484
-54.5433,-60.2416,14.747445278440349
-54.4633,-60.2416,10.542383699332635
-54.3833,-60.2416,16.262507881860046
-54.3033,-60.2416,23.44347238718919
-54.2233,-60.2416,26.754560643012557
-54.1433,-60.2416,25.07839121756452
-54.0633,-60.2416,28.675099151254532
-53.9833,-60.2416,85.26186771712887
-53.9033,-60.2416,131.52298336741427
-53.8233,-60.2416,159.95158135809461
-53.7433,-60.2416,175.1586745627553
-53.6633,-60.2416,182.51490230278299
-53.5833,-60.2416,185.73317716111617
-53.5033,-60.2416,186.89442726270568
-57.7433,-60.1616,-2.0741472008395143
-57.6633,-60.1616,-1.8862583763889003
-57.5833,-60.1616,-1.4420893766487706
-57.5033,-60.1616,-0.5078246193671446
-57.4233,-60.1616,1.4021289210380667
-57.3433,-60.1616,3.6250690461091657
-57.2633,-60.1616,5.79573386152832
-57.1833,-60.1616,7.762440526253101
-57.1033,-60.1616,9.438438276475784
-57.0233,-60.1616,10.587495479269961
-56.9433,-60.1616,10.525623181846404
-56.8633,-60.1616,9.484538879371245
-56.7833,-60.1616,8.051265251461011
-56.7033,-60.1616,6.362585639429959
-56.6233,-60.1616,4.427468912867749
-56.5433,-60.1616,2.8618195359464855
-56.4633,-60.1616,3.9769730791514437
-56.3833,-60.1616,6.8134119392728385
-56.3033,-60.1616,8.498302669610341
-56.2233,-60.1616,8.635257943296688
-56.1433,-60.1616,8.14224744152578
-56.0633,-60.1616,7.749329991094535
-55.9833,-60.1616,5.711776685646897
-55.9033,-60.1616,1.2445358599985559
-55.8233,-60.1616,0.7041862074596813
-55.7433,-60.1616,4.932516311565986
-55.6633,-60.1616,12.224530395176679
-55.5833,-60.1616,20.418951296609116
-55.5033,-60.1616,27.642010813673984
-55.4233,-60.1616,32.555926020637365
-55.3433,-60.1616,35.20659303161767
-55.2633,-60.1616,35.648159487555205
-55.1833,-60.1616,34.04313074019327
-55.1033,-60.1616,30.74653948369675
-55.0233,-60.1616,26.74484525467161
-54.9433,-60.1616,24.370939775284995
-54.8633,-60.1616,23.040385571096408
-54.7833,-60.1616,21.19847592491842
-54.7033,-60.1616,18.056020619481806
-54.6233,-60.1616,13.139950313748349
-54.5433,-60.1616,6.345021347398867
-54.4633,-60.1616,-1.0445892481064702
-54.3833,-60.1616,-4.743131580109135
-54.3033,-60.1616,-7.5366890483238045
-54.2233,-60.1616,-11.499609353833467
-54.1433,-60.1616,-14.141277368993313
-54.0633,-60.1616,-4.1060558827719245
-53.9833,-60.1616,37.833142795014744
-53.9033,-60.1616,81.39068900854133
-53.8233,-60.1616,114.779470878227
-53.7433,-60.1616,137.1079766664021
-53.6633,-60.1616,150.8123923590225
-53.5833,-60.1616,158.46979888726045
-53.5033,-60.1616,161.8645043759743
-57.7433,-60.0816,-2.256444655405163
-57.6633,-60.0816,-1.9916475732055372
-57.5833,-60.0816,-1.4019144236415877
-57.5033,-60.0816,-0.3757290045656604
-57.4233,-60.0816,1.1373683378352892
-57.3433,-60.0816,2.9174611945839106
-57.2633,-60.0816,4.72633507917761
-57.1833,-60.0816,6.383292822569433
-57.1033,-60.0816,7.743926878249988
-57.0233,-60.0816,8.663820318253128
-56.9433,-60.0816,9.066945913622996
-56.8633,-60.0816,8.826271931029668
-56.7833,-60.0816,8.211357032089394
-56.7033,-60.0816,7.485591696319176
-56.6233,-60.0816,6.920515402056847
-56.5433,-60.0816,6.9014237003118035
-56.4633,-60.0816,7.562336466716828
-56.3833,-60.0816,7.84977249964287
-56.3033,-60.0816,7.6837402028926585
-56.2233,-60.0816,7.039621490082899
-56.1433,-60.0816,6.121272026448167
-56.0633,-60.0816,4.902668983155954
-55.9833,-60.0816,2.831763796475386
-55.9033,-60.0816,0.47023108992343243
-55.8233,-60.0816,-0.02088799899882809
-55.7433,-60.0816,2.2317521747934865
-55.6633,-60.0816,6.644402373985
-55.5833,-60.0816,12.079315437619925
-55.5033,-60.0816,17.698451084660196
-55.4233,-60.0816,23.72968732544672
-55.3433,-60.0816,29.144856993356616
-55.2633,-60.0816,33.26413031060749
-55.1833,-60.0816,36.09652220501331
-55.1033,-60.0816,37.9672915748743
-55.0233,-60.0816,38.698878974992915
-54.9433,-60.0816,34.01673253127217
-54.8633,-60.0816,29.37235459578058
-54.7833,-60.0816,24.869746606770388
-54.7033,-60.0816,19.91625642797194
-54.6233,-60.0816,14.022753247501544
-54.5433,-60.0816,6.837122676680834
-54.4633,-60.0816,-1.9278840520826077
-54.3833,-60.0816,-11.210832170453166
-54.3033,-60.0816,-19.145538141952255
-54.2233,-60.0816,-24.41363120592025
-54.1433,-60.0816,-23.381301277669976
-54.0633,-60.0816,-9.209552725421583
-53.9833,-60.0816,22.41421888283874
-53.9033,-60.0816,56.55436376515434
-53.8233,-60.0816,86.28448464195193
-53.7433,-60.0816,109.053409051889
-53.6633,-60.0816,124.85140831632303
-53.5833,-60.0816,134.59629138080936
-53.5033,-60.0816,139.20716687836085
-57.7433,-60.0016,-2.18580118050362
-57.6633,-60.0016,-1.8550779059868168
-57.5833,-60.0016,-1.1636132298286568
-57.5033,-60.0016,-0.10031461289081763
-57.4233,-60.0016,1.1017997596451545
-57.3433,-60.0016,2.4872817713172806
-57.2633,-60.0016,3.924284395646323
-57.1833,-60.0016,5.24480092089931
-57.1033,-60.0016,6.307913532911617
-57.0233,-60.0016,7.070321191621189
-56.9433,-60.0016,8.000640611428043
-56.8633,-60.0016,8.600732874843139
-56.7833,-60.0016,9.020908154884523
-56.7033,-60.0016,9.557202302188337
-56.6233,-60.0016,10.523488472675854
-56.5433,-60.0016,12.035423226929874
-56.4633,-60.0016,12.754039993053274
-56.3833,-60.0016,10.812386718536672
-56.3033,-60.0016,8.66316335082042
-56.2233,-60.0016,6.526194829326049
-56.1433,-60.0016,4.307611067021956
-56.0633,-60.0016,1.828516260441704
-55.9833,-60.0016,-0.6867759886228841
-55.9033,-60.0016,-1.8572308211690467
-55.8233,-60.0016,-1.9769014740935282
-55.7433,-60.0016,-0.5892429819244431
-55.6633,-60.0016,2.191940917494639
-55.5833,-60.0016,5.885319410751278
-55.5033,-60.0016,10.31326847498245
-55.4233,-60.0016,17.33756382401789
-55.3433,-60.0016,24.91286003557789
-55.2633,-60.0016,31.753920073606487
-55.1833,-60.0016,37.5625164022632
-55.1033,-60.0016,42.12774957561417
-55.0233,-60.0016,44.36948233334874
-54.9433,-60.0016,40.41249850110496
-54.8633,-60.0016,34.98424117310203
-54.7833,-60.0016,29.348177480943633
-54.7033,-60.0016,23.63686889899468
-54.6233,-60.0016,17.722625104363203
-54.5433,-60.0016,11.276339183777738
-54.4633,-60.0016,2.4307272098252253
-54.3833,-60.0016,-9.989805284797834
-54.3033,-60.0016,-19.96444958655836
-54.2233,-60.0016,-24.61990802534785
-54.1433,-60.0016,-20.6772240506329
-54.0633,-60.0016,-4.7988834232331286
-53.9833,-60.0016,21.210892332363958
-53.9033,-60.0016,46.10413291544935
-53.8233,-60.0016,70.04684770489195
-53.7433,-60.0016,90.45326512197019
-53.6633,-60.0016,105.93174149032733
-53.5833,-60.0016,116.13643869572137
-53.5033,-60.0016,121.1682036423963
-57.7433,-59.9216,-2.0564826995529284
-57.6633,-59.9216,-1.7091897349075884
-57.5833,-59.9216,-1.0250243666857592
-57.5033,-59.9216,-0.062043687692153585
-57.4233,-59.9216,1.0166990293775369
-57.3433,-59.9216,2.198723268492588
-57.2633,-59.9216,3.4104589566492276
-57.1833,-59.9216,4.55108049822114
-57.1033,-59.9216,5.560783918704314
-57.0233,-59.9216,6.4983124519246465
-56.9433,-59.9216,7.605127749148808
-56.8633,-59.9216,8.701392674318116
-56.7833,-59.9216,9.832892831279608
-56.7033,-59.9216,11.150056741812522
-56.6233,-59.9216,12.711614831549845
-56.5433,-59.9216,14.180837401445672
-56.4633,-59.9216,14.37057534223275
-56.3833,-59.9216,12.326123384834696
-56.3033,-59.9216,9.472375387804732
-56.2233,-59.9216,6.430093835491357
-56.1433,-59.9216,3.375174239652871
-56.0633,-59.9216,0.40048685670505807
-55.9833,-59.9216,-2.0984647461812025
-55.9033,-59.9216,-3.3832914212010627
-55.8233,-59.9216,-3.5950767434137076
-55.7433,-59.9216,-2.640505316906594
-55.6633,-59.9216,-0.5053690532830027
-55.5833,-59.9216,2.7938541195384263
-55.5033,-59.9216,7.54814694382383
-55.4233,-59.9216,14.589516313479322
-55.3433,-59.9216,22.764825193371294
-55.2633,-59.9216,30.820500396676348
-55.1833,-59.9216,37.93434090372488
-55.1033,-59.9216,43.29182324278661
-55.0233,-59.9216,45.598728957761644
-54.9433,-59.9216,43.22855399587001
-54.8633,-59.9216,38.42238878703637
-54.7833,-59.9216,32.690435506561656
-54.7033,-59.9216,26.647748902305466
-54.6233,-59.9216,20.31657329894588
-54.5433,-59.9216,13.153835444183938
-54.4633,-59.9216,3.7037930963517733
-54.3833,-59.9216,-8.220187094993133
-54.3033,-59.9216,-17.821909214713298
-54.2233,-59.9216,-21.60390799390112
-54.1433,-59.9216,-16.90601646632747
-54.0633,-59.9216,-2.6653137702097567
-53.9833,-59.9216,18.323562873526395
-53.9033,-59.9216,39.827092506594155
-53.8233,-59.9216,60.66831800481369
-53.7433,-59.9216,79.11434824485188
-53.6633,-59.9216,93.74976863767358
-53.5833,-59.9216,103.77134669288145
-53.5033,-59.9216,108.83512761912431
-57.7433,-59.8416,-1.9726905801820427
-57.6633,-59.8416,-1.6281863565391141
-57.5833,-59.8416,-0.9683798668748771
-57.5033,-59.8416,-0.0686687783765004
-57.4233,-59.8416,0.9530452358720739
-57.3433,-59.8416,2.0494941418880477
-57.2633,-59.8416,3.164984414813145
-57.1833,-59.8416,4.239654408672216
-57.1033,-59.8416,5.2597579512452235
-57.0233,-59.8416,6.3037566798728735
-56.9433,-59.8416,7.510363627292206
-56.8633,-59.8416,8.836193106536836
-56.7833,-59.8416,10.297454744591915
-56.7033,-59.8416,11.936052414449456
-56.6233,-59.8416,13.638640890370924
-56.5433,-59.8416,14.907142234416574
-56.4633,-59.8416,14.815422311098457
-56.3833,-59.8416,12.852078536420906
-56.3033,-59.8416,9.829369090872817
-56.2233,-59.8416,6.431648091679607
-56.1433,-59.8416,3.021617845919596
-56.0633,-59.8416,-0.14149610782161617
-55.9833,-59.8416,-2.661660158671531
-55.9033,-59.8416,-4.091714631321497
-55.8233,-59.8416,-4.431434921597297
