Fecha,Latitud,Longitud,Krill,SSSm,SSTm,Um,Vm,ZOSm,CHLm,OMLm,bat
2002-03-01,-61.8416,-57.7433,0.0,33.31553083844483,-271.7112964582539,-0.034791100770235,0.0231940671801567,-1.6330454405397177,0.4038398563861847,22.583698093891144,-245
2002-03-01,-61.8416,-57.6433,0.0,33.3033234346658,-271.69839323273584,-0.034791100770235,0.0482192449271678,-1.633960995823145,0.3933933675289154,27.16147473454476,-300
2002-03-01,-61.8416,-57.5433,0.0,33.28806417994201,-271.6922642006148,-0.0329599902033805,0.0592059083282947,-1.6360972914844751,0.4348833262920379,27.77184495329857,-243
2002-03-01,-61.8416,-57.4433,0.1288086046676264,33.28043455258012,-271.69774807146,-0.0317392498254776,0.0463881343603134,-1.6403698828071356,0.434546560049057,27.77184495329857,-246
2002-03-01,-61.8416,-57.3433,0.4111338338572202,33.27738270163536,-271.72000613547857,-0.0292977690696716,0.0378429517149925,-1.6418958082795143,0.4217191338539123,26.7036970704794,-278
2002-03-01,-61.8416,-57.2433,0.6897384622860915,33.272804925218225,-271.7561351669291,-0.0250251777470111,0.033570360392332,-1.6431165486574173,0.489182561635971,26.55110451579094,-296
2002-03-01,-61.8416,-57.1433,0.9004451617926372,33.26975307427347,-271.8022641981561,-0.0183111056685447,0.0317392498254776,-1.6440321039408443,0.5870510339736938,26.39851196110249,-325
2002-03-01,-61.8416,-57.0433,0.9870449052938908,33.26517529785633,-271.8561351646939,-0.0109866634011268,0.0317392498254776,-1.6449476592242718,0.63187175989151,26.245919406414032,-356
2002-03-01,-61.8416,-56.9433,0.8978921190190485,33.25754567049444,-271.90645774421426,0.0042725913226604,0.037232581526041,-1.647083954885602,0.6754114627838135,25.33036407828331,-371
2002-03-01,-61.8416,-56.8433,0.6715933522642245,33.25144196860492,-271.9522641948033,0.0122074037790298,0.0433362834155559,-1.6486098803579807,0.644469141960144,24.56740130484104,-412
2002-03-01,-61.8416,-56.7433,0.4092157273119416,33.24533826671541,-271.98742548434,0.0207525864243507,0.0518814660608768,-1.6504409909248352,0.6721743941307068,24.26221619546413,-464
2002-03-01,-61.8416,-56.6433,0.1893206038958665,33.237708639353514,-272.0119416128243,0.0305185094475746,0.0628681294620037,-1.6528824716806412,0.5487358570098877,23.65184597671032,-507
2002-03-01,-61.8416,-56.5433,0.038457012431376,33.23313086293638,-272.0277480640839,0.0433362834155559,0.0750755332410335,-1.6559343226253986,0.5639646053314209,23.041475757956505,-563
