Fecha,Latitud,Longitud,Krill,SSSm,SSTm,Um,Vm,ZOSm,CHLm,OMLm,bat
2003-02-01,-61.8416,-57.7433,0.0,33.94268620759249,-271.7760775627968,-0.0036622211337089,0.0091555528342723,-1.6379284020513296,0.4677982032299042,17.242958679795265,-245
2003-02-01,-61.8416,-57.6433,0.0,33.935056580230594,-271.7178632783836,-0.0091555528342723,0.0378429517149925,-1.6388439573347569,0.4089411795139313,16.785181015729904,-300
2003-02-01,-61.8416,-57.5433,0.0,33.92437510192394,-271.66036327966884,-0.0115970335900783,0.0463881343603134,-1.640980252996087,0.4517420530319214,19.226661890745163,-243
2003-02-01,-61.8416,-57.4433,0.0,33.910641772672534,-271.60572042374736,-0.0061037018895149,0.0250251777470111,-1.644642474129796,0.4820119440555572,22.27851298451424,-246
2003-02-01,-61.8416,-57.3433,4.501124415101009,33.90453807078302,-271.56143471045146,-0.0030518509447574,0.0158696249127388,-1.645863214507699,0.518890917301178,21.66814276576042,-278
2003-02-01,-61.8416,-57.2433,12.795519422564894,33.898434368893504,-271.5264347112338,0.0012207403779029,0.0140385143458843,-1.6464735846966505,0.4667511880397796,21.057772547006607,-296
2003-02-01,-61.8416,-57.1433,19.514989765933507,33.89233066700399,-271.4992918546976,0.0073244422674179,0.0170903652906417,-1.6473891399800775,0.4877433776855469,20.59999488294125,-325
2003-02-01,-61.8416,-57.0433,23.53960296548941,33.884701039642096,-271.47393471240724,0.0140385143458843,0.0207525864243507,-1.6479995101690292,0.5012692213058472,20.447402328252792,-356
2003-02-01,-61.8416,-56.9433,23.37116759863845,33.872493635863066,-271.45286328430683,0.0292977690696716,0.0305185094475746,-1.650746176019311,0.5769903063774109,20.142217218875885,-371
2003-02-01,-61.8416,-56.8433,19.42269065856308,33.86638993397355,-271.44286328453035,0.037232581526041,0.0378429517149925,-1.6525772865861654,0.5803817510604858,19.684439554810524,-412
2003-02-01,-61.8416,-56.7433,13.385300817321651,33.86028623208404,-271.44822042726776,0.0469985045492649,0.0469985045492649,-1.6547135822474957,0.5756468176841736,19.379254445433617,-464
