CHLm,OMLm,SSSm,SSTm,Um,Vm,ZOSm,Longitud,Latitud,Krill
0.09662422826295369,95.74934387207033,33.83796691894531,0.6283710598945618,-0.0122665949165821,-0.0104923322796821,-1.4483562707901,-67.0,-65.15625,47.729546
0.09662422826295369,97.31787109375,33.84693908691406,0.6230850219726562,-0.007740318775177,-0.0104923322796821,-1.4495419263839722,-66.9,-65.15625,38.557106
0.09662422826295369,97.37848663330078,33.85308074951172,0.6195591688156128,-0.0066723339259624,-0.0090710641816258,-1.4504551887512207,-66.8,-65.15625,37.374878
0.09384491477248956,97.66665649414062,33.86011505126953,0.616652250289917,-0.0078725572675466,-0.0090710641816258,-1.4513964653015137,-66.7,-65.15625,37.374878
0.09384491477248956,97.92171478271484,33.862510681152344,0.6185595989227295,-0.0082084061577916,-0.0076567968353629,-1.4514247179031372,-66.6,-65.15625,37.374878
0.09384491477248956,98.82698822021484,33.864646911621094,0.6169243454933167,-0.0066863456740975,-0.0073560406453907,-1.451101303100586,-66.5,-65.15625,40.681026
0.09384491477248956,100.08352661132812,33.86668014526367,0.6249085664749146,-0.0034605686087161,-0.008204260841012,-1.4504505395889282,-66.4,-65.15625,40.681026
0.08605406378592306,101.951904296875,33.86863708496094,0.6330289840698242,0.0011551751522347,-0.0097762430086731,-1.4492518901824951,-66.3,-65.15625,34.227833
0.08605406378592306,104.648193359375,33.87030029296875,0.6572132110595703,0.0111317615956068,-0.0097762430086731,-1.444067358970642,-66.2,-65.15625,55.248287
0.08605406378592306,104.29478454589844,33.86863708496094,0.6674594879150391,0.0129179302603006,-0.0087848640978336,-1.43947172164917,-66.1,-65.15625,55.248287
0.08605406378592306,103.54682159423828,33.86494445800781,0.6721277832984924,0.0092071713879704,-0.0061682662926614,-1.4335684776306152,-66.0,-65.15625,15.633211
0.08605406378592306,103.51588439941406,33.860130310058594,0.6622220277786255,-0.0001671564969001,-0.0042458260431885,-1.426857829093933,-65.9,-65.15625,17.912271
0.06453286687246873,104.07019805908205,33.8580436706543,0.6560122966766357,-0.0120413638651371,-0.0096793193370103,-1.4200252294540403,-65.8,-65.15625,12.974723
0.06453286687246873,111.9454574584961,33.87487030029297,0.5880346894264221,-0.0211391877382993,-0.0096793193370103,-1.4070301055908203,-65.7,-65.15625,12.170583
0.06453286687246873,111.81663513183594,33.886138916015625,0.6182560324668884,-0.0184668265283107,-0.0172673165798187,-1.4012421369552612,-65.6,-65.15625,16.66857
0.06453286687246873,115.84502410888672,33.8876953125,0.639830470085144,-0.0103446207940578,-0.0267714001238346,-1.3961180448532104,-65.5,-65.15625,14.172431
0.06302083193077124,117.61238098144533,33.87527084350586,0.6573623418807983,0.0017791589489206,-0.0330933332443237,-1.3919811248779297,-65.4,-65.15625,11.318855
0.06302083193077124,111.23446655273438,33.84931182861328,0.665063738822937,0.0155619522556662,-0.0388643331825733,-1.388973832130432,-65.3,-65.15625,12.545518
