CHLm,OMLm,SSSm,SSTm,Um,Vm,ZOSm,Longitud,Latitud,Krill
1.6666732335579582,79.85881805419922,33.785396575927734,2.4223575592041016,-0.0383485257625579,-0.0262548383325338,-1.4170937538146973,-67.0,-65.15625,-0.44099382
1.6666732335579582,80.04563903808594,33.79273223876953,2.439785957336426,-0.0368750765919685,-0.0262548383325338,-1.4161866903305054,-66.9,-65.15625,-0.44099382
1.6666732335579582,79.22494506835938,33.80357360839844,2.4515373706817627,-0.0365828312933445,-0.024303626269102,-1.414647340774536,-66.8,-65.15625,-0.44439626
1.6915222659008577,82.43553161621094,33.83720779418945,2.475271701812744,-0.0332262478768825,-0.024303626269102,-1.4103507995605469,-66.7,-65.15625,-0.1767585
1.6915222659008577,87.85005187988281,33.85400390625,2.4915988445281982,-0.0286762844771146,-0.0233388189226388,-1.4080164432525637,-66.6,-65.15625,-0.25725493
1.6915222659008577,90.47398376464844,33.86307907104492,2.5088131427764893,-0.0225444808602333,-0.0232235081493854,-1.4057724475860596,-66.5,-65.15625,0.9564345
1.6915222659008577,97.04524993896484,33.86701202392578,2.5300869941711426,-0.0151135576888918,-0.0246280785650014,-1.403659105300903,-66.4,-65.15625,0.96482253
1.7051734175765887,102.78479766845705,33.859588623046875,2.5448622703552246,-0.0068403254263103,-0.0264659188687801,-1.4016135931015017,-66.3,-65.15625,0.5989299
1.7051734175765887,82.73419189453125,33.78863906860352,2.559776306152344,0.0097824800759553,-0.0264659188687801,-1.397510051727295,-66.2,-65.15625,0.066277765
1.7051734175765887,71.86780548095703,33.74317932128906,2.5505905151367188,0.0161721538752317,-0.0245170705020427,-1.395423412322998,-66.1,-65.15625,-0.31401378
1.7051734175765887,66.8493881225586,33.70648956298828,2.5437049865722656,0.0202688034623861,-0.0189785975962877,-1.3933324813842771,-66.0,-65.15625,-0.5982193
