Fecha,Latitud,Longitud,Krill,EKEm,SIFm,SSSm,SSTm,Um,Vm,ZOSm,chlm,bat
1999-01-01,-61.8416,-57.7433,0.5793837312029888,0.0415769190955938,0.0,33.91674547456205,0.904832585937096,0.0024414807558059,0.0292977690696716,-1.6629535797983408,0.2725077271461487,-245
1999-01-01,-61.8416,-57.6433,0.5513438846814124,0.0226578095962212,0.0,33.93047880381346,0.9654777458718936,0.0103762932121753,0.0500503554940223,-1.6907254233956337,0.2653930187225342,-300
1999-01-01,-61.8416,-57.5433,0.5244817076058209,0.1319360026206085,0.0,33.92437510192394,1.0077358094434812,0.0860621966421604,0.0592059083282947,-1.6907254233956337,0.2292848378419876,-243
1999-01-01,-61.8416,-57.4433,0.5797988280952492,0.0364284146793563,0.0,33.91827140003443,1.0264454864446422,0.0250251777470111,0.0421155430376529,-1.6937772743403912,0.2217684537172317,-246
1999-01-01,-61.8416,-57.3433,0.7081501844530892,0.2997967877146353,0.0,33.909115847200155,1.0332196798416142,0.2105777151882648,0.034791100770235,-1.6608172841370106,0.198494091629982,-278
1999-01-01,-61.8416,-57.2433,0.8467302579868544,0.2227658872956489,0.0,33.81908624432981,1.0332196798416142,0.1532029174268245,0.032349620014429,-1.6476943250745535,0.1916012167930603,-296
1999-01-01,-61.8416,-57.1433,0.9789234122093876,0.057891931225136,0.0,33.9274269528687,1.0354777443072716,0.0408948026597499,0.0305185094475746,-1.6925565339624882,0.1973159611225128,-325
1999-01-01,-61.8416,-57.0433,1.1051654651800478,0.0210732462362193,0.0,33.896908443421125,1.048703550463265,-0.0085451826453208,0.0274666585028171,-1.6476943250745535,0.1881569772958755,-356
1999-01-01,-61.8416,-56.9433,1.2246773434728968,0.0317392498254776,0.0,33.9274269528687,1.0725745176716424,-0.0207525864243507,0.0231940671801567,-1.692861719056964,0.1857922226190567,-371
1999-01-01,-61.8416,-56.8433,1.3284164543387162,0.0675556004533919,0.0,33.88012326322496,1.1038648395528945,0.0469985045492649,0.0244148075580596,-1.6461683996021748,0.1870296001434326,-412
1999-01-01,-61.8416,-56.7433,1.3987416097785623,0.2864373066944205,0.0,33.77941218204796,1.1348325807961952,0.198370311409235,0.0280770286917686,-1.541184727102518,0.184498444199562,-464
1999-01-01,-61.8416,-56.6433,1.418674496563737,0.0565507238922799,0.0,33.91521954908967,1.1512841933316988,-0.0390636920928955,0.0329599902033805,-1.710867639631033,0.1749161332845688,-507
1999-01-01,-61.8416,-56.5433,1.4016910846993005,,0.0,,1.1490261288660415,,0.037232581526041,,0.1770376861095428,-563
1999-01-01,-61.8416,-56.4433,1.440645143359353,0.1102896876904464,0.0,33.92437510192394,1.1251551616576638,0.0671407207846641,0.0421155430376529,-1.7157506011426449,0.1767971962690353,-717
1999-01-01,-61.8416,-56.3433,1.5123834243582328,0.199875501857036,0.0,33.84350105188787,1.082897098086076,0.1409955136477947,0.0433362834155559,-1.637623216956854,0.1836708635091781,-932
1999-01-01,-61.8416,-56.2433,1.5300367614351464,0.2106352059813397,0.0,33.8053529150784,1.0383809700488311,0.1489303261041641,0.0433362834155559,-1.4963225182145834,0.2005099356174469,-609
1999-01-01,-61.8416,-56.1433,1.480439461887288,0.2293968987757814,0.0,33.92895287834108,1.000639035408558,0.1367229223251342,0.0427259132266044,-1.6974394954741,0.1908362805843353,-1001
1999-01-01,-61.8416,-56.0433,1.3787244116307211,0.3211753782737267,0.0,33.776360331103206,0.9745100037345228,0.2130191959440708,0.0408948026597499,-1.5948973037302494,0.1935075670480728,-1233
1999-01-01,-61.8416,-55.9433,1.2446109819580378,0.1795152581091614,0.0,33.919797325506806,0.9612841975785298,0.0872829370200634,0.036011841148138,-1.681569870561361,0.1940217614173889,-1692
1999-01-01,-61.8416,-55.8433,1.0976668614155485,0.3814427907481716,0.0,33.77483440563083,0.9538648429056557,0.2215643785893917,0.033570360392332,-1.548509169369936,0.2021190524101257,-2103
1999-01-01,-61.8416,-55.7433,0.9595904516964946,0.2482188778461165,0.0,33.79314551129937,0.9416067786635156,0.1568651385605335,0.032349620014429,-1.4136173576116562,0.221363365650177,-2495
1999-01-01,-61.8416,-55.6433,0.8562494245226672,0.1382080830717625,0.0,33.910641772672534,0.9209616178346484,0.0341807305812835,0.0305185094475746,-1.6779076494276524,0.2137807607650756,-2670
1999-01-01,-61.8416,-55.5433,0.8151640328535422,0.3018525895073878,0.0,33.777886256575584,0.8967680699883196,0.1837214268743991,0.0286873988807201,-1.4984588138759136,0.2010737359523773,-2312
1999-01-01,-61.8416,-55.4433,0.8619935569290882,0.0945029680590225,0.0,33.910641772672534,0.8735422640558439,0.0421155430376529,0.0195318460464477,-1.684316536411643,0.1838615387678146,-1052
1999-01-01,-61.8416,-55.3433,1.1078994106541928,0.0511036974259237,0.0,33.78093810752034,0.8577358127962424,-0.0286873988807201,0.0146488845348358,-1.4841151144355536,0.1912423074245453,-1363
