Fecha,Latitud,Longitud,Krill,EKEm,SIFm,SSSm,SSTm,Um,Vm,ZOSm,chlm,bat
2005-01-01,-61.8416,-57.7433,8.75991322731084,0.044561204215084,0.0,33.40250859037042,1.0145100028404532,-0.0292977690696716,0.0115970335900783,-1.595507673919201,0.1753296554088592,-245
2005-01-01,-61.8416,-57.6433,8.508222300355655,0.0259101965477752,0.0,34.06933802179992,1.0141874222025022,-0.0006103701889514,0.038453321903944,-1.7130039352923632,0.184849664568901,-300
2005-01-01,-61.8416,-57.5433,8.08455830093287,0.2475666301926466,0.0,33.31705676391721,1.0135422609266,0.1342814415693283,0.0457777641713619,-1.6562395077198744,0.1556511223316192,-243
2005-01-01,-61.8416,-57.4433,7.777318316690117,0.0225919437312979,0.0,34.160893550142646,1.018380970495866,0.0115970335900783,0.0274666585028171,-1.7184972669929266,0.1762322038412094,-246
2005-01-01,-61.8416,-57.3433,7.532009972962033,0.3067448769232512,0.0,33.32621231675148,1.0332196798416142,0.2081362344324588,0.0195318460464477,-1.622974332422018,0.2112270146608352,-278
2005-01-01,-61.8416,-57.2433,7.1066702064524,0.16576242959329,0.0,33.46049375832081,1.0593487115156492,0.115359965711832,0.0183111056685447,-1.5997802652418611,0.263454794883728,-296
2005-01-01,-61.8416,-57.1433,6.459895560591996,0.0177951960491189,0.0,34.17004910297692,1.0922519365866563,0.0115970335900783,0.0207525864243507,-1.7188024520874023,0.2542498111724853,-325
2005-01-01,-61.8416,-57.0433,5.613255466171889,0.1787561610229968,0.0,33.34910119883716,1.1274132261233212,-0.1263466291129589,0.0250251777470111,-1.612292854115367,0.3329574763774872,-356
2005-01-01,-61.8416,-56.9433,4.584441619447659,0.060126885437455,0.0,34.136478742584586,1.1551551609871116,0.0329599902033805,0.0378429517149925,-1.7175817117094994,0.2835805714130401,-371
2005-01-01,-61.8416,-56.8433,3.373854979056749,0.09063534892476,0.0,33.67717517539859,1.1758003218159787,0.0512710958719253,0.0488296151161193,-1.6293832194060087,0.2628382444381714,-412
2005-01-01,-61.8416,-56.7433,1.9930306699098947,0.2820966993036813,0.0,33.536790031939745,1.1877358054201677,0.194708090275526,0.0622577592730522,-1.4999847393482924,0.301187127828598,-464
2005-01-01,-61.8416,-56.6433,0.5605609376128792,0.0224098144274288,0.0,34.20209353789687,1.1941874181791887,-0.0152592547237873,0.0762962736189365,-1.7188024520874023,0.2586236000061035,-507
2005-01-01,-61.8416,-56.5433,0.0,,0.0,,1.1990261277484544,,0.0891140475869178,,0.4219343960285187,-563
2005-01-01,-61.8416,-56.4433,0.0801546385082785,0.049323047778612,0.0,34.20209353789687,1.203219676041818,0.0024414807558059,0.1043733023107051,-1.7285683751106262,0.2343756705522537,-717
2005-01-01,-61.8416,-56.3433,2.035598851827756,0.0811585808801067,0.0,33.43455302529037,1.2070906436972306,-0.0012207403779029,0.1055940426886081,-1.6330454405397177,0.3206730186939239,-932
2005-01-01,-61.8416,-56.2433,4.4820850128778025,0.1641907153411116,0.0,33.597827050834894,1.2103164500767412,0.1159703359007835,0.1025421917438507,-1.466719564050436,0.2561229169368744,-609
2005-01-01,-61.8416,-56.1433,7.138322410385107,0.2784800191018493,0.0,33.948789909482,1.2109616113526434,0.1617481000721454,0.0964384898543357,-1.712088380008936,0.3954038918018341,-1001
2005-01-01,-61.8416,-56.0433,10.015223808675255,0.3366068464369519,0.0,33.487960416823626,1.2070906436972306,0.1977599412202835,0.0872829370200634,-1.6190069261938334,0.1944146752357483,-1233
2005-01-01,-61.8416,-55.9433,13.117826063506564,0.2482654013928926,0.0,33.81145661696792,1.2074132243351818,0.0976592302322387,0.0683614611625671,-1.691946163773537,0.2307624816894531,-1692
2005-01-01,-61.8416,-55.8433,16.119445755847533,0.2965218331901735,0.0,33.55510113760829,1.2125745145423985,0.1892147585749626,0.0671407207846641,-1.5848261956125498,0.2232892364263534,-2103
2005-01-01,-61.8416,-55.7433,17.823404855780755,0.1712607823073258,0.0,33.620715932920575,1.221284191767077,0.0964384898543357,0.075685903429985,-1.4175847638398409,0.1962172538042068,-2495
2005-01-01,-61.8416,-55.6433,16.127997831046383,0.295421693632619,0.0,33.741264045238495,1.2316067721815105,0.1605273596942424,0.0909451581537723,-1.6751609835773706,0.1922549903392791,-2670
2005-01-01,-61.8416,-55.5433,13.493320809256312,0.1219580123160942,0.0,33.62834556028247,1.241284191320042,0.0860621966421604,0.1098666340112686,-1.56041138805449,0.2008399665355682,-2312
2005-01-01,-61.8416,-55.4433,11.10165840550886,0.3909515163795183,0.0,33.64207888953388,1.2425745138718465,0.2667317725718021,0.1440473645925521,-1.633960995823145,0.227564051747322,-1052
2005-01-01,-61.8416,-55.3433,9.35494690480353,0.0794888544251905,0.0,33.632923336699605,1.2377358043025806,-0.0317392498254776,0.1477095857262611,-1.5570543520152569,0.4700600206851959,-1363
2005-01-01,-61.8416,-55.2433,8.362739975780764,0.1926141096097656,0.0,33.61613815650344,1.2258003206983916,-0.1318399608135223,0.1330607011914253,-1.4456617925316095,0.8786090016365051,-2042
2005-01-01,-61.8416,-55.1433,8.099962302277643,0.2944553834868657,0.0,33.66649369709194,1.2054777405074757,0.2032532729208469,0.1098666340112686,-1.5784173086285591,0.5744096636772156,-2039
2005-01-01,-61.8416,-55.0433,8.321045244008726,0.1241709605836498,0.0,33.61461223103106,1.1725745154364682,-0.0866725668311119,0.0878933072090148,-1.5793328639119864,0.2062963098287582,-2096
2005-01-01,-61.8416,-54.9433,8.347123289498317,0.1924012313679396,0.0,33.67564924992621,1.1174132263468386,-0.0177007354795932,0.0537125766277313,-1.5619373135268688,0.1801231801509857,-1568
2005-01-01,-61.8416,-54.8433,8.232749556009056,0.1940209287716183,0.0,33.6405529640615,1.0293487121862015,0.1348918117582798,0.0354014709591865,-1.573839532211423,0.171467050909996,-1272
2005-01-01,-61.8416,-54.7433,8.441505000915114,0.0569446273571806,0.0,33.66801962256432,0.9103164567822638,-0.0097659230232238,0.0158696249127388,-1.481978818774223,0.1695987731218338,-779
2005-01-01,-61.8416,-54.6433,8.952015729342707,0.2359615681884312,0.0,33.65123444236815,0.7687035567217524,0.0085451826453208,0.0012207403779029,-1.562852868810296,,-734
2005-01-01,-61.8416,-54.5433,9.366156294660394,0.2126910222078571,0.0,33.65886406973004,0.6228971083678773,0.1416058838367462,-0.0091555528342723,-1.5344706550240517,,-779
2005-01-01,-61.8416,-54.4433,8.942148758562752,0.2150305675374809,0.0,33.657338144257665,0.4867680791525337,0.1281777396798133,-0.0195318460464477,-1.538743246346712,,-533
2005-01-01,-61.8416,-54.3433,7.353808656388751,0.1574944338197071,0.0,33.67717517539859,0.3828971137322953,0.0799584947526454,-0.0201422162353992,-1.5085299219936132,,-336
2005-01-01,-61.8416,-54.2433,4.601190154270536,0.0502286827412478,0.0,33.68938257917762,0.3225745344354487,-0.033570360392332,-0.0189214758574962,-1.4972380734980106,,-295
2005-01-01,-61.8416,-54.1433,0.7638887028723661,0.167613032881548,0.0,33.680227026343346,0.3061229218999451,0.1171910762786865,-0.0164799951016902,-1.5094454772770405,,-297
2005-01-01,-61.8416,-54.0433,0.0,0.1664017354842791,0.0,33.681752951815724,0.3264455020908614,0.0543229468166828,-0.0146488845348358,-1.493270667269826,,-310
2005-01-01,-61.8416,-53.9433,0.0,0.1046495664549727,0.0,33.70158998295665,0.3699938882142533,0.0653096102178096,-0.0061037018895149,-1.4935758523643017,0.1280227154493332,-320
2005-01-01,-61.8416,-53.8433,0.0,0.1926547232615913,0.0,33.65428629331291,0.4180584032689599,0.0628681294620037,0.0036622211337089,-1.4767906721681356,,-635
2005-01-01,-61.8416,-53.7433,0.0,0.248677729201737,0.0,33.71532331220806,0.4493487251502118,0.1135288551449775,0.0122074037790298,-1.4902188163250685,,-655
2005-01-01,-61.8416,-53.6433,0.0,0.0389490795463396,0.0,33.70311590842903,0.4577358217369391,0.0061037018895149,0.0183111056685447,-1.493270667269826,,-596
2005-01-01,-61.8416,-53.5433,0.0,0.1818083689631855,0.0,33.657338144257665,0.4422519511152887,0.0421155430376529,0.0195318460464477,-1.461836602538824,,-558
2005-01-01,-61.7416,-57.7433,9.02726800179322,0.0694267583047061,0.0,33.39487896300852,1.094510001052314,-0.0305185094475746,0.0146488845348358,-1.596423229202628,0.1971343755722046,-326
