SSSm,SSTm,Um,Vm,ZOSm,CHLm,OMLm,Fecha,Longitud,Latitud,Krill
33.70006405748427,0.9393487141978768,-0.0103762932121753,-0.0183111056685447,-1.5921506378799677,0.3488297462463379,18.921476781368256,2014-01,-57.7433,-61.8416,18.216052019565165
33.693960355594754,0.9641874233200838,-0.0189214758574962,-0.0109866634011268,-1.5921506378799677,0.3368600904941559,18.005921453237534,2014-01,-57.6433,-61.8416,8.49995207894354
33.68785665370524,0.9825745196832828,-0.0311288796365261,-0.0006103701889514,-1.5927610080689192,0.3466075658798218,17.85332889854908,2014-01,-57.5433,-61.8416,7.735547041665687
33.67717517539859,0.997735809667006,-0.0500503554940223,0.0183111056685447,-1.595507673919201,0.3808331489562988,18.158514007925987,2014-01,-57.4433,-61.8416,6.948677129948607
33.669545548036695,1.004510003063956,-0.0518814660608768,0.0250251777470111,-1.5976439695805311,0.4390043318271637,17.85332889854908,2014-01,-57.3433,-61.8416,5.264603564059327
33.655812218785286,1.0032196805121885,-0.0463881343603134,0.0366222113370895,-1.600085450336337,0.5183228850364685,17.85332889854908,2014-01,-57.2433,-61.8416,6.852275953961864
33.632923336699605,0.9948325839254152,-0.033570360392332,0.0537125766277313,-1.6034424863755703,0.5517165660858154,18.005921453237534,2014-01,-57.1433,-61.8416,4.173893494262552
33.60087890177965,0.9822519390453408,-0.0134281441569328,0.072023682296276,-1.6077150776982307,0.5587979555130005,17.548143789172173,2014-01,-57.0433,-61.8416,7.663889014632707
33.54441965930164,0.9712841973550326,0.036011841148138,0.1001007109880447,-1.6187017410993576,0.6068729758262634,16.327403351664543,2014-01,-56.9433,-61.8416,0.2969957140748521
33.526108553633094,0.9651551652339664,0.0604266487061977,0.1086458936333656,-1.625415813177824,0.5992922186851501,15.717033132910728,2014-01,-56.8433,-61.8416,4.659236111096188
33.51542707532644,0.9648325845959675,0.0811792351305484,0.1147495955228805,-1.6324350703507662,0.5651939511299133,14.95407035946846,2014-01,-56.7433,-61.8416,7.649079516813095
33.513901149854064,0.9687035522513838,0.0976592302322387,0.1159703359007835,-1.639759512618184,0.6147387027740479,14.4962926954031,2014-01,-56.6433,-61.8416,5.6595398915310415
33.52153077721596,0.9677358103375582,0.1098666340112686,0.1098666340112686,-1.647083954885602,0.6480531692504883,14.191107586026192,2014-01,-56.5433,-61.8416,7.20823952027418
33.56425669044256,0.9596712943887836,0.1232947781682014,0.0799584947526454,-1.6599017288535831,0.5767258405685425,14.191107586026192,2014-01,-56.4433,-61.8416,6.154459586026085
33.58714557252824,0.9422519399394104,0.1257362589240074,0.0634784996509552,-1.6647846903651953,0.5789937376976013,14.038515031337738,2014-01,-56.3433,-61.8416,7.517461727410556
33.60698260366917,0.9209616178346208,0.1263466291129589,0.0500503554940223,-1.6690572816878555,0.5687713027000427,13.73332992196083,2014-01,-56.2433,-61.8416,9.458441357437302
33.620715932920575,0.9064454891268384,0.1251258887350559,0.0408948026597499,-1.672719502821565,0.5455068945884705,13.428144812583923,2014-01,-56.1433,-61.8416,11.947083420974154
33.632923336699605,0.902574521471422,0.1214636676013469,0.033570360392332,-1.675771353766322,0.6035708785057068,13.27555225789547,2014-01,-56.0433,-61.8416,18.346053497546308
33.65428629331291,0.9112841986961372,0.1049836724996566,0.0213629566133022,-1.6803491301834583,0.6518955826759338,12.970367148518562,2014-01,-55.9433,-61.8416,14.12594586295423
33.66649369709194,0.9222519403864452,0.0958281196653842,0.0177007354795932,-1.6821802407503128,0.6848222017288208,13.122959703207016,2014-01,-55.8433,-61.8416,18.618253554784097
33.680227026343346,0.9167680695412628,0.0891140475869178,0.0189214758574962,-1.6840113513171673,0.6209110617637634,13.27555225789547,2014-01,-55.7433,-61.8416,13.816168344941213
33.70006405748427,0.8851551670221056,0.0866725668311119,0.0238044373691082,-1.6864528320729733,0.589576780796051,13.428144812583923,2014-01,-55.6433,-61.8416,18.059293453475476
33.72295293956995,0.8261229102770358,0.0854518264532089,0.0280770286917686,-1.6888943128287792,0.6278624534606934,13.580737367272375,2014-01,-55.5433,-61.8416,10.571790712724772
33.76873070374131,0.7503164603585333,0.0750755332410335,0.0170903652906417,-1.6934720892459154,0.6681869626045227,14.038515031337738,2014-01,-55.4433,-61.8416,22.56878748407157
33.78551588393748,0.6741874298020889,0.0640888698399066,0.0030518509447574,-1.694998014718294,0.7643470764160156,14.4962926954031,2014-01,-55.3433,-61.8416,3.1322912195325987
33.79772328771651,0.6122519473154853,0.0512710958719253,-0.0140385143458843,-1.6956083849072456,0.6966989636421204,14.801477804780006,2014-01,-55.2433,-61.8416,2.654301154073657
33.800775138661265,0.5664454967264305,0.0390636920928955,-0.0305185094475746,-1.694998014718294,0.6018984913825989,14.95407035946846,2014-01,-55.1433,-61.8416,3.437969830137875
33.79619736224413,0.5280584008102664,0.0305185094475746,-0.0427259132266044,-1.6937772743403912,0.58355313539505,14.95407035946846,2014-01,-55.0433,-61.8416,7.047602749581565
33.79467143677175,0.4803164663935035,0.0274666585028171,-0.039674062281847,-1.6901150532066822,0.6279293894767761,15.259255468845367,2014-01,-54.9433,-61.8416,2.552726088078731
