CHLm,OMLm,SSSm,SSTm,Um,Vm,ZOSm,Longitud,Latitud,Krill
0.15382933042928926,86.03935241699219,33.86162185668945,1.8496763706207275,-0.0226426851004362,0.0046993694268167,-1.4086298942565918,-67.0,-65.15625,0.74412024
0.15382933042928926,84.359375,33.86408996582031,1.8506499528884888,-0.019460029900074,0.0046993694268167,-1.4100404977798462,-66.9,-65.15625,0.8000256
0.15382933042928926,83.30955505371094,33.86748123168945,1.8467389345169067,-0.0191992558538913,0.0089681828394532,-1.4110517501831057,-66.8,-65.15625,0.8597415
0.15616371911164606,82.11662292480469,33.87541961669922,1.84727680683136,-0.0234480276703834,0.0089681828394532,-1.411778211593628,-66.7,-65.15625,1.4548651
0.15616371911164606,82.08064270019531,33.878692626953125,1.848529577255249,-0.0250176526606082,0.0119044436141848,-1.4115976095199585,-66.6,-65.15625,1.888839
0.15616371911164606,81.96534729003906,33.88512420654297,1.8499197959899905,-0.0246538873761892,0.0143604725599288,-1.4111442565917969,-66.5,-65.15625,1.888839
0.15616371911164606,82.91361999511719,33.8920783996582,1.8418302536010744,-0.0216873623430728,0.0161171108484268,-1.4103858470916748,-66.4,-65.15625,1.888839
0.1780719003363629,84.75949096679688,33.898807525634766,1.847097635269165,-0.0169448740780353,0.0194899514317512,-1.4092633724212646,-66.3,-65.15625,1.7984874
0.1780719003363629,91.39203643798828,33.914512634277344,1.854684591293335,-0.0055650994181632,0.0194899514317512,-1.404906988143921,-66.2,-65.15625,0.6435455
0.1780719003363629,91.83802795410156,33.91621398925781,1.8389708995819087,-0.0025611440651118,0.0206186436116695,-1.4012489318847656,-66.1,-65.15625,0.4491735
0.1780719003363629,90.04753875732422,33.91251373291016,1.7964277267456057,-0.0035823003854602,0.023792590945959,-1.3965784311294556,-66.0,-65.15625,0.713642
0.1780719003363629,93.3231201171875,33.91078567504883,1.8182940483093264,-0.0081548998132348,0.0275572035461664,-1.39121413230896,-65.9,-65.15625,0.9066234
0.22060921764932573,98.80896759033205,33.90807342529297,1.8297858238220213,-0.0121555235236883,0.0256030894815921,-1.3854973316192627,-65.8,-65.15625,0.82541794
0.22060921764932573,112.17201232910156,33.9192008972168,1.869570016860962,-0.0116458535194396,0.0256030894815921,-1.3751693964004517,-65.7,-65.15625,0.4306539
0.22060921764932573,119.6077117919922,33.92984771728516,1.8996469974517824,-0.0099722724407911,0.0169197246432304,-1.3714289665222168,-65.6,-65.15625,0.079011194
0.22060921764932573,130.6414794921875,33.93238067626953,1.9234802722930908,-0.0068137682974338,0.0060463538393378,-1.3688154220581057,-65.5,-65.15625,-0.0988624
0.2971024059661431,137.10299682617188,33.93199157714844,1.9176008701324463,-0.0022838017903268,-0.0027545627672225,-1.3672587871551514,-65.4,-65.15625,-0.07776873
0.2971024059661431,136.70899963378906,33.93146514892578,1.9188754558563232,0.0019322066800668,-0.0144201014190912,-1.366727352142334,-65.3,-65.15625,-0.05608407
0.2971024059661431,139.44744873046875,33.92974853515625,1.889087677001953,0.0016449521062895,-0.0144201014190912,-1.368385910987854,-65.2,-65.15625,-0.074298844
0.2971024059661431,143.19827270507812,33.9303092956543,1.9066811800003047,-0.0051351301372051,-0.0213182289153337,-1.370293378829956,-65.1,-65.15625,-0.15927173
0.2971024059661431,145.7156982421875,33.93170166015625,1.9013020992279053,-0.0153805222362279,-0.0284680742770433,-1.3724424839019775,-65.0,-65.15625,-0.041630633
0.318792331199802,150.59173583984375,33.93303680419922,1.91538405418396,-0.0255088042467832,-0.0343499742448329,-1.3744590282440186,-64.9,-65.15625,0.08634255
0.318792331199802,147.61239624023438,33.932472229003906,1.9305369853973389,-0.0313602350652217,-0.043862946331501,-1.3761638402938845,-64.8,-65.15625,0.08007713
0.318792331199802,125.70264434814452,33.92986297607422,1.8854219913482664,-0.0363326855003833,-0.043862946331501,-1.3788827657699585,-64.7,-65.15625,0.05923485
0.318792331199802,110.11996459960938,33.92747116088867,1.952886819839477,-0.038657933473587,-0.043206799775362,-1.3795393705368042,-64.6,-65.15625,0.2310834
0.3700109118653927,101.29165649414062,33.92362976074219,1.955488920211792,-0.0368458703160285,-0.0382369682192802,-1.3794608116149902,-64.5,-65.15625,0.33139086
0.3700109118653927,94.24569702148438,33.91733169555664,1.981320858001709,-0.0291661452502012,-0.0334297083318233,-1.3789739608764648,-64.4,-65.15625,0.48867926
0.3700109118653927,82.90786743164062,33.90940475463867,2.045645236968994,-0.0188836567103862,-0.0343025214970111,-1.3783860206604004,-64.3,-65.15625,0.7563065
1.755229641275946,55.21064758300781,33.75825500488281,0.1135110333561897,-0.0249899346381425,0.0165462084114551,-1.326832294464111,-59.5,-65.15625,7.1338086
1.755229641275946,55.6658935546875,33.742645263671875,0.1893874108791351,-0.0413877367973327,0.0250490102916955,-1.3262572288513184,-59.4,-65.15625,1.8834617
1.755229641275946,56.14734649658203,33.723899841308594,0.2650941610336303,-0.0488626807928085,0.0562592595815658,-1.3246501684188845,-59.3,-65.15625,1.2475674
1.755229641275946,57.1914291381836,33.70429992675781,0.1826266795396804,-0.0367628186941146,0.0562592595815658,-1.3272690773010254,-59.2,-65.15625,0.4440267
1.744618384691421,55.55401611328125,33.7008171081543,0.1799457669258117,-0.020000310614705,0.0687621384859085,-1.33274507522583,-59.1,-65.15625,4.39813
1.744618384691421,53.18307876586914,33.69770431518555,0.1653422713279724,-0.0022757113911211,0.0758391246199607,-1.3401331901550293,-59.0,-65.15625,3.7112312
